KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,TRAVTIME,CAR_USE,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,HOME_VAL_IMPUTED,EDUCATION_CODE,OCCUPATION_FREQ,CAR_TYPE_RISK,RISK_SCORE,CLAIM_RATIO,CAR_Minivan,CAR_Panel Truck,CAR_Pickup,CAR_Sports Car,CAR_Van,CAR_z_SUV,OCC_Clerical,OCC_Lawyer,OCC_Manager,OCC_Other,OCC_Professional,OCC_z_Blue Collar
0,50.0,0,0.0,0.0,0,56441.0,0,0,16,0,12460.0,4,0,0.0,0,0,2,0.0,1.0,0,1,False,1,0.26485436893203884,0.2917100242802636,1.1875130072840792,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,45.0,0,9.0,96599.0,0,306391.0,1,1,42,1,22940.0,7,1,6292.0,1,0,2,0.0,8.0,0,1,False,2,0.13650485436893203,0.2637749120750293,1.379132473622509,0.125,False,True,False,False,False,False,False,False,False,False,True,False
0,29.0,2,12.0,109719.0,1,205669.0,0,0,28,0,21160.0,16,0,6091.0,3,0,3,0.0,16.0,0,1,False,3,0.12203883495145632,0.2917100242802636,1.9875130072840794,0.17647058823529413,False,False,False,False,False,True,False,False,True,False,False,False
0,49.0,0,12.0,68593.0,0,224750.0,1,0,29,1,14760.0,11,0,0.0,0,0,1,0.0,1.0,0,0,False,1,0.22213592233009707,0.2917100242802636,0.6875130072840792,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,49.0,0,11.0,67359.0,0,234148.0,0,1,6,0,13140.0,10,0,0.0,0,0,0,0.0,12.0,0,1,False,3,0.10009708737864077,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,57.0,0,13.0,26634.0,0,167976.0,1,1,38,1,4980.0,4,0,7795.0,2,0,7,8362.0,9.0,1,1,False,1,0.15436893203883495,0.31281761716544326,3.1938452851496337,0.4,False,False,True,False,False,False,True,False,False,False,False,False
0,47.0,0,12.0,136130.0,0,205669.0,0,1,46,0,15110.0,4,1,0.0,0,0,0,0.0,16.0,0,1,False,4,0.26485436893203884,0.1726698848867434,0.951800965466023,0.0,True,False,False,False,False,False,False,False,False,True,False,False
0,27.0,1,0.0,0.0,0,91135.0,1,0,48,0,20570.0,6,0,0.0,0,0,3,0.0,9.0,0,0,False,2,0.26485436893203884,0.2917100242802636,1.6875130072840792,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,39.0,4,12.0,53526.0,0,205669.0,1,0,18,0,5400.0,1,0,2781.0,3,0,0,262.0,8.0,1,1,False,1,0.26485436893203884,0.2917100242802636,0.3875130072840791,1.5,False,False,False,False,False,True,False,False,False,True,False,False
0,51.0,0,16.0,24119.0,0,123904.0,1,1,49,1,14760.0,3,1,935.0,3,0,3,0.0,10.0,0,1,False,1,0.22213592233009707,0.1726698848867434,1.5518009654660232,0.75,True,False,False,False,False,False,False,False,False,False,False,True
0,33.0,3,10.0,22343.0,0,205669.0,1,1,5,0,7030.0,1,1,1717.0,2,0,0,0.0,9.0,0,1,False,2,0.15436893203883495,0.31281761716544326,0.593845285149633,1.0,False,False,True,False,False,False,True,False,False,False,False,False
0,44.0,3,17.0,35066.0,1,205669.0,0,0,47,0,18880.0,4,0,37642.0,3,1,6,12588.0,1.0,1,1,False,1,0.15436893203883495,0.2917100242802636,2.7875130072840797,0.6,False,False,False,False,False,True,True,False,False,False,False,False
0,46.0,0,11.0,57209.0,0,214461.0,1,1,24,0,6100.0,1,1,5334.0,3,0,5,0.0,18.0,0,1,False,3,0.10009708737864077,0.1726698848867434,2.7518009654660234,1.5,True,False,False,False,False,False,False,True,False,False,False,False
0,44.0,2,17.0,66200.0,1,223960.0,0,0,53,0,17260.0,13,0,0.0,0,0,1,629.0,9.0,1,1,False,2,0.12203883495145632,0.2917100242802636,0.9875130072840791,0.0,False,False,False,False,False,True,False,False,True,False,False,False
0,55.0,0,11.0,127755.0,0,354569.0,1,0,39,1,37670.0,10,0,0.0,0,0,0,0.0,10.0,0,1,False,2,0.22213592233009707,0.1726698848867434,0.5518009654660231,0.0,True,False,False,False,False,False,False,False,False,False,False,True
0,41.0,0,12.0,23327.0,0,147099.0,0,0,25,0,13460.0,6,0,27632.0,2,0,8,0.0,11.0,0,1,False,2,0.26485436893203884,0.3460559796437659,3.8038167938931298,0.2857142857142857,False,False,False,True,False,False,False,False,False,True,False,False
0,30.0,2,10.0,34586.0,1,205669.0,0,1,38,0,10130.0,7,0,28174.0,2,1,7,5771.0,8.0,1,1,False,1,0.15436893203883495,0.31281761716544326,3.1938452851496337,0.25,False,False,True,False,False,False,True,False,False,False,False,False
0,43.0,0,9.0,101805.0,0,205669.0,0,1,50,1,35240.0,6,1,34646.0,2,1,4,0.0,14.0,0,1,False,2,0.13650485436893203,0.2637749120750293,2.179132473622509,0.2857142857142857,False,True,False,False,False,False,False,False,False,False,True,False
0,28.0,3,0.0,0.0,1,205669.0,0,0,39,0,4300.0,7,0,0.0,0,0,0,5255.0,6.0,1,1,False,1,0.26485436893203884,0.3460559796437659,0.40381679389312974,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,50.0,0,12.0,134293.0,0,351880.0,1,1,43,0,15890.0,1,0,0.0,0,0,0,0.0,23.0,0,1,False,3,0.10009708737864077,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,35.0,3,15.0,31407.0,1,119496.0,0,0,9,0,8140.0,1,0,0.0,0,1,0,4760.0,8.0,1,1,False,0,0.15436893203883495,0.2917100242802636,0.1875130072840791,0.0,False,False,False,False,False,True,True,False,False,False,False,False
0,57.0,3,12.0,118155.0,1,205669.0,0,0,43,0,40520.0,4,0,0.0,0,0,4,839.0,6.0,1,1,False,0,0.22213592233009707,0.2917100242802636,1.7875130072840792,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,41.0,0,13.0,42206.0,0,205669.0,0,0,35,0,18460.0,10,0,5274.0,2,0,10,0.0,18.0,0,1,False,3,0.10009708737864077,0.2917100242802636,4.78751300728408,0.18181818181818182,False,False,False,False,False,True,False,True,False,False,False,False
0,45.0,3,15.0,39055.0,0,133294.0,1,0,17,0,9910.0,10,0,5762.0,5,0,6,0.0,1.0,0,1,False,1,0.12203883495145632,0.3460559796437659,2.80381679389313,0.45454545454545453,False,False,False,True,False,False,False,False,True,False,False,False
0,46.0,0,13.0,57323.0,0,205669.0,0,0,17,0,8780.0,6,0,0.0,0,0,2,0.0,6.0,0,1,False,2,0.13650485436893203,0.1726698848867434,1.351800965466023,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,51.0,0,9.0,50166.0,0,187297.0,0,1,32,1,11620.0,6,0,33864.0,3,0,5,0.0,1.0,0,1,False,1,0.22213592233009707,0.1726698848867434,2.3518009654660235,0.42857142857142855,True,False,False,False,False,False,False,False,False,False,False,True
0,45.0,1,11.0,73543.0,0,225263.0,1,1,46,1,17860.0,6,0,0.0,0,0,2,0.0,12.0,0,1,False,3,0.26485436893203884,0.2736156351791531,1.5820846905537462,0.0,False,False,False,False,True,False,False,False,False,True,False,False
0,51.0,0,9.0,112674.0,0,312871.0,1,0,59,0,12770.0,6,0,0.0,0,1,0,0.0,9.0,0,0,False,2,0.22213592233009707,0.2917100242802636,0.4875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,58.0,0,13.0,34136.0,0,163417.0,1,1,28,0,17000.0,7,1,26749.0,1,1,4,0.0,1.0,0,1,False,0,0.22213592233009707,0.2736156351791531,1.7820846905537462,0.125,False,False,False,False,True,False,False,False,False,False,False,True
0,57.0,0,0.0,53526.0,0,472122.0,1,1,31,1,7200.0,4,0,2059.0,3,0,2,0.0,15.0,0,1,False,4,0.26485436893203884,0.31281761716544326,1.7938452851496332,0.6,False,False,True,False,False,False,False,False,False,True,False,False
0,50.0,0,13.0,36504.0,0,209726.0,0,0,35,0,15550.0,6,0,0.0,0,1,0,0.0,3.0,0,1,False,0,0.22213592233009707,0.2917100242802636,0.1875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,53.0,0,0.0,53526.0,0,72115.0,1,0,19,0,6800.0,4,0,7236.0,3,0,4,4719.0,19.0,1,1,False,4,0.26485436893203884,0.3460559796437659,2.60381679389313,0.6,False,False,False,True,False,False,False,False,False,True,False,False
0,52.0,0,14.0,78271.0,0,274598.0,0,1,38,1,27400.0,6,0,7337.0,4,0,5,0.0,13.0,0,1,False,4,0.26485436893203884,0.2637749120750293,2.9791324736225087,0.5714285714285714,False,True,False,False,False,False,False,False,False,True,False,False
0,64.0,0,0.0,0.0,0,205669.0,0,0,36,0,8750.0,4,0,0.0,0,0,3,0.0,9.0,0,0,False,1,0.26485436893203884,0.3460559796437659,1.50381679389313,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,48.0,0,10.0,11067.0,0,205669.0,0,0,47,0,7410.0,4,0,0.0,0,0,3,0.0,7.0,0,0,False,0,0.26485436893203884,0.3460559796437659,1.30381679389313,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1,41.0,3,16.0,5316.0,0,62643.0,1,0,30,0,9160.0,6,0,0.0,0,1,0,0.0,8.0,0,1,False,2,0.26485436893203884,0.2917100242802636,0.5875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,32.0,0,12.0,14846.0,0,205669.0,0,1,40,1,22330.0,3,1,0.0,0,0,2,0.0,1.0,0,0,False,0,0.15436893203883495,0.2736156351791531,0.8820846905537459,0.0,False,False,False,False,True,False,True,False,False,False,False,False
0,47.0,0,0.0,0.0,0,205669.0,0,0,32,0,19860.0,1,0,0.0,0,0,0,0.0,10.0,0,0,False,4,0.26485436893203884,0.1726698848867434,0.851800965466023,0.0,True,False,False,False,False,False,False,False,False,True,False,False
0,29.0,2,13.0,75468.0,1,205669.0,0,0,24,0,13140.0,4,0,0.0,0,0,2,0.0,10.0,0,1,False,2,0.13650485436893203,0.31281761716544326,1.393845285149633,0.0,False,False,True,False,False,False,False,False,False,False,True,False
0,50.0,0,8.0,55172.0,0,176835.0,1,1,33,1,12020.0,20,1,0.0,0,0,1,0.0,16.0,0,1,False,2,0.22213592233009707,0.31281761716544326,0.993845285149633,0.0,False,False,True,False,False,False,False,False,False,False,False,True
0,51.0,0,15.0,16750.0,0,142254.0,1,1,28,0,8280.0,1,1,0.0,0,0,0,0.0,1.0,0,0,False,0,0.15436893203883495,0.31281761716544326,0.09384528514963297,0.0,False,False,True,False,False,False,True,False,False,False,False,False
0,65.0,0,11.0,131548.0,0,379682.0,1,0,37,0,23930.0,10,0,0.0,0,0,0,0.0,1.0,0,0,False,1,0.13650485436893203,0.2917100242802636,0.2875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,True,False
0,53.0,0,13.0,117470.0,0,357727.0,1,0,50,0,14580.0,1,0,47097.0,3,1,0,2933.0,18.0,1,1,False,3,0.12203883495145632,0.3460559796437659,0.8038167938931299,1.5,False,False,False,True,False,False,False,False,True,False,False,False
2,40.0,3,13.0,53526.0,0,205669.0,1,0,5,0,6710.0,6,0,0.0,0,0,0,0.0,1.0,0,0,False,1,0.26485436893203884,0.2917100242802636,0.2875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,55.0,0,12.0,32227.0,0,134375.0,1,0,21,0,10220.0,7,0,4285.0,2,0,3,0.0,14.0,0,1,False,3,0.10009708737864077,0.2917100242802636,1.9875130072840794,0.25,False,False,False,False,False,True,False,True,False,False,False,False
0,49.0,0,11.0,94283.0,0,270384.0,1,1,35,1,29550.0,1,1,0.0,0,0,1,0.0,19.0,0,0,False,3,0.26485436893203884,0.2637749120750293,1.079132473622509,0.0,False,True,False,False,False,False,False,False,False,True,False,False
0,51.0,0,13.0,27450.0,0,115618.0,1,1,40,0,9340.0,1,1,0.0,0,0,1,0.0,1.0,0,0,False,1,0.15436893203883495,0.1726698848867434,0.6518009654660231,0.0,True,False,False,False,False,False,True,False,False,False,False,False
0,57.0,0,11.0,128441.0,0,374931.0,1,1,29,1,20040.0,1,1,6713.0,3,0,7,1497.0,14.0,1,1,False,4,0.26485436893203884,0.2736156351791531,3.7820846905537464,1.5,False,False,False,False,True,False,False,False,False,True,False,False
2,56.0,3,16.0,55380.0,1,205669.0,0,1,18,1,11100.0,1,0,6164.0,1,0,7,4530.0,1.0,1,1,False,1,0.22213592233009707,0.1726698848867434,3.1518009654660237,0.5,True,False,False,False,False,False,False,False,False,False,False,True
0,52.0,0,10.0,53526.0,0,180747.0,1,0,20,1,19930.0,3,0,0.0,0,0,2,0.0,13.0,0,1,False,2,0.13650485436893203,0.31281761716544326,1.393845285149633,0.0,False,False,True,False,False,False,False,False,False,False,True,False
0,58.0,2,12.0,116948.0,0,350971.0,1,1,54,0,18990.0,1,1,0.0,0,0,0,0.0,20.0,0,1,False,3,0.10009708737864077,0.2736156351791531,0.782084690553746,0.0,False,False,False,False,True,False,False,True,False,False,False,False
0,43.0,2,12.0,23157.0,0,115249.0,1,1,27,0,8120.0,1,0,0.0,0,0,7,0.0,1.0,0,0,False,1,0.15436893203883495,0.1726698848867434,3.0518009654660236,0.0,True,False,False,False,False,False,True,False,False,False,False,False
2,43.0,3,9.0,25934.0,1,205669.0,0,0,46,0,28580.0,6,0,0.0,0,0,0,0.0,7.0,0,0,False,1,0.15436893203883495,0.1726698848867434,0.25180096546602304,0.0,True,False,False,False,False,False,True,False,False,False,False,False
0,54.0,0,11.0,50705.0,0,240155.0,1,1,43,1,31410.0,3,1,0.0,0,1,0,0.0,11.0,0,1,False,2,0.22213592233009707,0.2637749120750293,0.5791324736225089,0.0,False,True,False,False,False,False,False,False,False,False,False,True
0,45.0,0,8.0,55060.0,0,205669.0,0,1,52,1,27660.0,6,0,0.0,0,0,0,0.0,8.0,0,0,False,0,0.22213592233009707,0.2637749120750293,0.07913247362250879,0.0,False,True,False,False,False,False,False,False,False,False,False,True
0,40.0,0,11.0,71502.0,0,213441.0,1,0,20,1,5500.0,7,0,0.0,0,1,0,0.0,10.0,0,1,False,2,0.22213592233009707,0.2917100242802636,0.5875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,49.0,0,10.0,88937.0,0,276837.0,1,1,56,0,15290.0,1,1,0.0,0,0,0,0.0,18.0,0,1,False,3,0.13650485436893203,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,44.0,1,14.0,81369.0,0,226959.0,1,0,52,0,13760.0,4,0,28499.0,2,1,5,0.0,1.0,0,0,False,0,0.22213592233009707,0.2917100242802636,2.087513007284079,0.4,False,False,False,False,False,True,False,False,False,False,False,True
0,48.0,0,12.0,44895.0,0,139265.0,1,1,57,1,30470.0,1,1,6313.0,3,0,3,0.0,8.0,0,1,False,1,0.22213592233009707,0.1726698848867434,1.5518009654660232,1.5,True,False,False,False,False,False,False,False,False,False,False,True
0,46.0,0,12.0,49917.0,0,182126.0,1,0,36,0,18640.0,10,0,0.0,0,0,2,1909.0,8.0,1,1,False,0,0.22213592233009707,0.2917100242802636,0.9875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,34.0,1,11.0,82251.0,0,215483.0,1,0,46,0,10500.0,6,0,0.0,0,1,0,0.0,8.0,0,1,False,3,0.10009708737864077,0.2917100242802636,0.7875130072840791,0.0,False,False,False,False,False,True,False,True,False,False,False,False
0,42.0,3,17.0,32038.0,0,156632.0,1,0,44,0,20880.0,17,0,8260.0,2,0,1,0.0,9.0,0,1,False,2,0.15436893203883495,0.3460559796437659,1.00381679389313,0.1111111111111111,False,False,False,True,False,False,True,False,False,False,False,False
0,33.0,1,10.0,118861.0,0,270664.0,1,0,37,0,16690.0,4,0,0.0,0,0,0,0.0,7.0,0,0,False,2,0.13650485436893203,0.1726698848867434,0.45180096546602305,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,47.0,0,0.0,53526.0,0,205669.0,1,0,42,0,13860.0,6,0,4451.0,2,0,0,0.0,13.0,0,1,False,4,0.26485436893203884,0.2917100242802636,0.9875130072840791,0.2857142857142857,False,False,False,False,False,True,False,False,False,True,False,False
0,61.0,0,11.0,44470.0,0,215628.0,1,0,53,0,12850.0,7,0,0.0,0,0,6,0.0,11.0,0,1,False,2,0.13650485436893203,0.1726698848867434,2.9518009654660236,0.0,True,False,False,False,False,False,False,False,False,False,True,False
2,39.0,3,10.0,46491.0,1,205669.0,0,1,22,1,23550.0,4,0,1823.0,3,0,4,0.0,1.0,0,0,False,0,0.22213592233009707,0.2637749120750293,1.6791324736225088,0.6,False,True,False,False,False,False,False,False,False,False,False,True
0,55.0,0,12.0,27688.0,0,205669.0,0,1,20,1,16760.0,3,1,7369.0,1,0,3,2887.0,8.0,1,1,False,1,0.22213592233009707,0.2736156351791531,1.5820846905537462,0.25,False,False,False,False,True,False,False,False,False,False,False,True
0,46.0,0,11.0,30111.0,0,164877.0,0,1,28,0,19780.0,1,1,8863.0,1,0,3,0.0,1.0,0,1,False,0,0.22213592233009707,0.2736156351791531,1.3820846905537463,0.5,False,False,False,False,True,False,False,False,False,False,False,True
2,45.0,2,11.0,20045.0,0,160500.0,1,0,5,0,3500.0,10,0,0.0,0,0,0,0.0,1.0,0,1,False,0,0.22213592233009707,0.2917100242802636,0.1875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,27.0,1,9.0,10405.0,1,205669.0,0,0,39,0,15840.0,6,0,32477.0,2,1,1,6763.0,8.0,1,1,False,0,0.22213592233009707,0.3460559796437659,0.6038167938931298,0.2857142857142857,False,False,False,True,False,False,False,False,False,False,False,True
0,45.0,2,11.0,100335.0,0,286248.0,1,1,36,0,16030.0,10,1,0.0,0,0,0,0.0,12.0,0,1,False,4,0.10009708737864077,0.1726698848867434,0.951800965466023,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,38.0,3,17.0,77830.0,0,157793.0,1,0,58,1,11630.0,7,0,0.0,0,0,2,7099.0,11.0,1,1,False,1,0.22213592233009707,0.2917100242802636,1.1875130072840792,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,46.0,0,2.0,102253.0,0,265759.0,0,1,27,1,22900.0,6,0,4842.0,1,0,6,0.0,13.0,0,1,False,2,0.12203883495145632,0.2637749120750293,2.979132473622509,0.14285714285714285,False,True,False,False,False,False,False,False,True,False,False,False
0,35.0,2,11.0,43196.0,0,166154.0,1,0,22,0,5000.0,3,0,0.0,0,0,0,0.0,15.0,0,1,False,3,0.10009708737864077,0.3460559796437659,0.8038167938931299,0.0,False,False,False,True,False,False,False,True,False,False,False,False
0,57.0,0,13.0,51343.0,0,175607.0,1,0,22,0,15440.0,10,0,1125.0,1,0,4,6062.0,11.0,1,1,False,2,0.13650485436893203,0.2917100242802636,2.187513007284079,0.09090909090909091,False,False,False,False,False,True,False,False,False,False,True,False
0,41.0,0,2.0,187284.0,0,205669.0,0,1,32,1,11360.0,6,0,4538.0,2,0,4,0.0,12.0,0,1,False,3,0.26485436893203884,0.31281761716544326,2.393845285149633,0.2857142857142857,False,False,True,False,False,False,False,False,False,True,False,False
0,52.0,0,11.0,78322.0,0,205669.0,0,0,20,0,14230.0,18,0,0.0,0,0,1,0.0,13.0,0,1,False,2,0.12203883495145632,0.1726698848867434,0.951800965466023,0.0,True,False,False,False,False,False,False,False,True,False,False,False
0,52.0,0,11.0,152004.0,0,406183.0,1,0,29,0,21900.0,10,0,0.0,0,0,3,0.0,1.0,0,0,False,3,0.10009708737864077,0.1726698848867434,1.8518009654660232,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,34.0,1,11.0,45843.0,0,158708.0,1,0,12,0,19980.0,21,0,0.0,0,1,0,3138.0,5.0,1,1,False,0,0.22213592233009707,0.2917100242802636,0.1875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,68.0,0,0.0,0.0,0,129914.0,0,0,41,0,8300.0,1,0,0.0,0,0,1,0.0,1.0,0,0,False,0,0.26485436893203884,0.3460559796437659,0.5038167938931298,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,46.0,0,8.0,73872.0,0,245878.0,1,0,43,0,17550.0,10,0,0.0,0,0,3,0.0,16.0,0,0,False,3,0.10009708737864077,0.2917100242802636,1.8875130072840793,0.0,False,False,False,False,False,True,False,True,False,False,False,False
0,42.0,0,11.0,107562.0,0,281386.0,1,0,36,0,5700.0,7,0,971.0,2,0,4,0.0,15.0,0,1,False,2,0.12203883495145632,0.2917100242802636,2.187513007284079,0.25,False,False,False,False,False,True,False,False,True,False,False,False
0,28.0,3,0.0,0.0,0,205669.0,1,0,45,0,4950.0,1,0,8438.0,1,0,4,5094.0,6.0,1,1,False,1,0.26485436893203884,0.2917100242802636,1.9875130072840792,0.5,False,False,False,False,False,True,False,False,False,True,False,False
0,54.0,0,15.0,43821.0,0,205669.0,0,0,6,0,11770.0,1,0,0.0,0,0,2,0.0,15.0,0,1,False,3,0.10009708737864077,0.1726698848867434,1.5518009654660232,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,52.0,0,13.0,41137.0,0,205669.0,1,1,49,0,14080.0,6,1,0.0,0,0,0,0.0,15.0,0,0,False,3,0.13650485436893203,0.1726698848867434,0.6518009654660231,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,47.0,0,7.0,76901.0,0,229973.0,0,0,34,0,18680.0,6,0,0.0,0,0,0,1525.0,17.0,1,1,False,3,0.10009708737864077,0.2917100242802636,0.7875130072840791,0.0,False,False,False,False,False,True,False,True,False,False,False,False
0,44.0,1,0.0,0.0,0,205669.0,1,1,12,0,1500.0,4,0,0.0,0,0,1,0.0,6.0,0,0,False,2,0.26485436893203884,0.1726698848867434,0.851800965466023,0.0,True,False,False,False,False,False,False,False,False,True,False,False
0,48.0,0,7.0,68521.0,0,205669.0,0,0,18,0,6300.0,16,0,0.0,0,1,1,0.0,10.0,0,0,False,1,0.15436893203883495,0.3460559796437659,0.7038167938931299,0.0,False,False,False,True,False,False,True,False,False,False,False,False
0,58.0,0,13.0,72840.0,0,277784.0,1,0,20,1,27830.0,6,0,3589.0,1,0,7,4743.0,10.0,1,1,False,2,0.13650485436893203,0.2736156351791531,3.382084690553746,0.14285714285714285,False,False,False,False,True,False,False,False,False,False,True,False
0,48.0,0,0.0,0.0,0,105542.0,1,0,24,0,6920.0,1,0,0.0,0,0,2,0.0,1.0,0,1,False,1,0.26485436893203884,0.2917100242802636,1.1875130072840792,0.0,False,False,False,False,False,True,False,False,False,True,False,False
1,43.0,1,10.0,90610.0,0,260271.0,1,1,38,0,21090.0,6,0,1942.0,1,0,6,2363.0,6.0,1,1,False,2,0.13650485436893203,0.2736156351791531,2.982084690553746,0.14285714285714285,False,False,False,False,True,False,False,False,False,False,True,False
0,29.0,3,10.0,30254.0,0,118302.0,1,0,30,1,18020.0,4,0,0.0,0,0,0,0.0,1.0,0,1,False,1,0.22213592233009707,0.1726698848867434,0.351800965466023,0.0,True,False,False,False,False,False,False,False,False,False,False,True
0,53.0,0,9.0,8712.0,0,139250.0,1,0,39,0,6800.0,3,0,0.0,0,0,0,0.0,10.0,0,0,False,3,0.26485436893203884,0.2917100242802636,0.6875130072840792,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,47.0,0,10.0,53526.0,0,392131.0,0,1,30,1,29650.0,1,1,4256.0,1,0,2,0.0,15.0,0,1,False,3,0.26485436893203884,0.2637749120750293,1.579132473622509,0.5,False,True,False,False,False,False,False,False,False,True,False,False
1,41.0,2,6.0,52942.0,1,205669.0,0,0,25,1,24980.0,1,0,10023.0,2,0,2,4398.0,9.0,1,1,False,2,0.22213592233009707,0.31281761716544326,1.393845285149633,1.0,False,False,True,False,False,False,False,False,False,False,False,True
0,48.0,0,14.0,114544.0,0,326091.0,1,1,19,1,9910.0,7,0,6555.0,4,0,0,0.0,11.0,0,1,False,4,0.26485436893203884,0.31281761716544326,0.993845285149633,0.5,False,False,True,False,False,False,False,False,False,True,False,False
0,36.0,0,9.0,73430.0,0,235484.0,0,1,10,1,12440.0,4,0,33999.0,1,1,2,0.0,1.0,0,1,False,1,0.22213592233009707,0.1726698848867434,1.151800965466023,0.2,True,False,False,False,False,False,False,False,False,False,False,True
0,30.0,1,12.0,51110.0,1,176252.0,0,0,30,0,12350.0,4,0,7884.0,3,0,2,0.0,7.0,0,1,False,0,0.22213592233009707,0.3460559796437659,1.00381679389313,0.6,False,False,False,True,False,False,False,False,False,False,False,True
0,49.0,0,12.0,146639.0,0,373860.0,1,0,34,0,21060.0,6,0,0.0,0,0,0,0.0,10.0,0,1,False,3,0.10009708737864077,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,36.0,0,11.0,158.0,0,205669.0,1,1,33,0,18270.0,1,1,8187.0,3,0,0,4023.0,8.0,1,1,False,1,0.26485436893203884,0.1726698848867434,0.351800965466023,1.5,True,False,False,False,False,False,False,False,False,True,False,False
0,38.0,2,11.0,23636.0,1,98166.0,0,1,6,1,4800.0,14,1,0.0,0,0,0,6882.0,1.0,1,1,False,1,0.15436893203883495,0.31281761716544326,0.393845285149633,0.0,False,False,True,False,False,False,True,False,False,False,False,False
0,40.0,2,16.0,62024.0,0,233053.0,1,1,35,1,11700.0,6,1,7507.0,3,0,4,0.0,12.0,0,1,False,2,0.13650485436893203,0.31281761716544326,2.1938452851496333,0.42857142857142855,False,False,True,False,False,False,False,False,False,False,True,False
1,42.0,1,15.0,37586.0,0,120221.0,1,1,7,1,23390.0,1,1,4101.0,4,0,3,0.0,1.0,0,1,False,0,0.15436893203883495,0.2637749120750293,1.379132473622509,2.0,False,True,False,False,False,False,True,False,False,False,False,False
0,53.0,0,11.0,197036.0,0,498667.0,0,0,42,0,26500.0,11,0,0.0,0,0,0,0.0,20.0,0,1,False,4,0.10009708737864077,0.31281761716544326,0.993845285149633,0.0,False,False,True,False,False,False,False,True,False,False,False,False
0,48.0,0,11.0,84426.0,0,205669.0,1,1,40,1,14740.0,4,0,2878.0,2,0,4,0.0,10.0,0,1,False,2,0.22213592233009707,0.1726698848867434,2.1518009654660233,0.4,True,False,False,False,False,False,False,False,False,False,False,True
0,53.0,0,0.0,0.0,0,205669.0,0,0,35,1,21200.0,3,0,0.0,0,0,1,0.0,11.0,0,1,False,2,0.26485436893203884,0.2917100242802636,0.9875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,51.0,0,6.0,72037.0,0,205669.0,0,1,13,1,19980.0,4,1,0.0,0,0,0,3350.0,8.0,1,1,False,1,0.12203883495145632,0.2736156351791531,0.38208469055374594,0.0,False,False,False,False,True,False,False,False,True,False,False,False
0,51.0,0,0.0,0.0,0,90777.0,0,0,61,0,6600.0,9,0,0.0,0,0,0,0.0,1.0,0,0,False,2,0.26485436893203884,0.2917100242802636,0.4875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,46.0,0,13.0,153199.0,0,370944.0,1,1,17,1,17520.0,9,0,4636.0,3,0,4,0.0,9.0,0,1,False,1,0.22213592233009707,0.2736156351791531,1.9820846905537461,0.3,False,False,False,False,True,False,False,False,False,False,False,True
0,54.0,0,9.0,120141.0,0,205669.0,0,0,13,0,25690.0,4,0,0.0,0,0,0,0.0,16.0,0,1,False,4,0.26485436893203884,0.31281761716544326,0.993845285149633,0.0,False,False,True,False,False,False,False,False,False,True,False,False
0,54.0,0,13.0,73985.0,0,242788.0,1,1,20,1,33190.0,6,0,0.0,0,0,2,0.0,18.0,0,1,False,3,0.26485436893203884,0.2637749120750293,1.579132473622509,0.0,False,True,False,False,False,False,False,False,False,True,False,False
